,n_points,MAE,RMS,STD,Coplanar,MAD
4731,23.0,6.98717187537514,7.402727009814882,2.4453622156665102,33.582978951677866,97.8231619865572
4732,23.0,9.664377119461081,10.228252788163301,3.349174523880097,32.62360241327539,102.39741108536059
4733,23.0,12.249095492176393,13.48923086164135,5.649691041304948,33.20267280126122,101.66569108475873
4735,23.0,5.549726771130632,5.918953897310263,2.05780174076132,41.44263209181777,94.64509238678873
4736,23.0,5.981632445073291,6.4940528369917585,2.5283978210889235,36.218478521339755,95.46826654676599
4737,23.0,5.992273364776156,6.441980525756615,2.36469300671815,31.47054727633747,98.93287982914642
4738,23.0,38.97831291611329,43.397236235956,19.079078466554108,34.90605800692288,110.61219831305162
4740,23.0,20.06958194940235,22.261746188943157,9.633131565443735,35.23882735507927,104.45785104148125
4741,23.0,17.789021804281873,18.884366643948432,6.3379812866445295,34.451242320518105,102.02291941422808
4742,23.0,16.197006316875715,17.855108448298857,7.514112327587428,31.82121532192804,106.33168956926227
4743,23.0,7.313918332320961,7.74515478088063,2.548336949451037,34.805320713430035,99.43793850412112
4744,23.0,5.369073210508931,5.815210638017439,2.2337698235732586,39.28384074645114,104.46745077141375
4745,23.0,15.446765496349576,17.30061569080598,7.791581288913458,33.76526014254782,99.96677913201394
4746,23.0,7.056155529397623,7.607392888956323,2.8430785623852475,38.8542715523247,120.48301748640866
4747,23.0,5.739733880500183,6.162340915271212,2.2427439749253484,35.20048351331529,103.99796556321817
4748,23.0,6.661540675329026,7.232285452207308,2.815995151477782,38.120952125068115,110.67497760806563
4749,23.0,7.173740143846518,7.8927975210901105,3.2914594114907647,34.162814518460834,101.83170596605696
4750,23.0,16.95809358853907,18.289837761171405,6.851366810521936,31.491830380471367,118.71718456597459
4751,23.0,6.207094957058133,6.812520903331989,2.80756357940453,36.75252355861306,106.54191176396732
4752,23.0,6.890372157341335,7.369034019421004,2.612553140649851,36.49050830204094,102.67877772600268
4754,23.0,9.390362543180455,10.212977775330714,4.015719903956521,35.015849936100444,102.46416098575445
4758,23.0,8.016124752176935,8.628883990761064,3.19364726974487,32.76769416067848,91.17964851726877
4759,23.0,13.162599159157228,14.172347540161631,5.253705185340993,34.11525309412578,102.60458727708202
4761,23.0,8.832374120047877,9.480024921268,3.4438408661508846,33.280082976183735,95.34984523640541
4762,23.0,7.354185252722912,8.031787098156741,3.2288640818018255,33.93399749751693,109.73197852211888
4763,23.0,5.697816340147384,6.255285516033292,2.5813728597483494,33.76198871940311,101.46638903478693
4764,23.0,19.550599081266906,21.116952504372023,7.981212854915578,32.620188734281,96.08473316814273
4765,23.0,5.473864277606684,5.856931211141289,2.083375406013618,31.943874105120745,96.53094883312167
4766,23.0,12.199639244372493,13.039038993781542,4.6027535441865775,33.349444226766465,100.01773124605624
4768,23.0,5.597527283513345,6.024728874733739,2.228238390382449,39.62321976505393,106.6357758120444
4769,23.0,5.025941027794716,5.5150862806181395,2.270703298053759,32.495989011474414,102.11111711371795
4770,23.0,6.682796396250133,7.208295216986542,2.701805370765498,33.75754763430565,103.66666135707213
4772,23.0,32.24760333239472,34.72161087090075,12.871765255270077,32.07598312335575,97.69134657792499
4773,23.0,5.4438795490295036,5.958628420439669,2.4226902626067757,31.63684670327417,84.63464715408765
4774,23.0,6.835003523565184,7.554834105397061,3.218422780326124,33.15911118748926,93.9785312547939
4775,23.0,6.940849819567893,7.5190734122304805,2.8915512723650023,37.604645989389596,101.99169634640353
4776,23.0,6.894665323447132,7.456331001331128,2.8390952923541177,39.35753451725237,108.79721288234728
4777,23.0,8.803485136717667,9.477340082363742,3.5097898062946036,33.424060117655465,101.55130996405967
4778,23.0,7.303751962461182,8.069781010517072,3.431701156649046,34.90841507894279,101.08615761590302
4779,23.0,9.651383227412431,10.464124680214328,4.043353449884464,34.87622449897407,98.55950226165992
4780,23.0,11.538164757195911,12.360391421127092,4.432835449153784,34.204676726941706,96.47112011123163
4782,23.0,6.24004738100945,6.784721389876965,2.6635038991920235,31.451300647775295,106.03217043540897
4783,23.0,5.231036710524529,5.703032346419006,2.2717466578485777,31.87749079486419,96.3261858128003
4784,23.0,5.6987117561013525,6.244268786323213,2.552562829143017,35.12553121901129,100.29281670503258
4786,23.0,8.2049487368204,8.95889153426331,3.597298117871816,31.976475958270004,93.02341315109517
4788,23.0,6.640698371041348,7.140027584087043,2.6231887172623787,36.36724425498078,107.42988821953662
4789,23.0,11.973508965714325,12.771162662178964,4.442710748157345,30.81332611565256,106.41197292758548
4790,23.0,5.368306967429323,5.890288429259869,2.4242066915431306,34.56007201774923,98.91839279491944
4791,23.0,8.488083422010723,9.170990594577972,3.472680277080567,31.58430169332367,99.92399052294911
4792,23.0,27.389986873260288,30.38051463712203,13.143982984583287,37.10366294591681,103.69330350632319
4793,23.0,9.164686184509119,10.064578580366563,4.1598400377708185,33.808174583115544,105.31062520659387
4794,23.0,7.205497633158165,7.690032929602861,2.6865238351685012,39.98765084632442,102.36180650392653
4795,23.0,11.955794194910064,13.080864853745936,5.307354377740434,35.21170481722644,98.83586481778728
4796,23.0,7.427534269475262,7.965140730799743,2.8766650026055594,37.278601650216316,97.9127244627908
4797,23.0,7.572810529037192,8.098254202855042,2.869540350885976,37.22011201730193,103.69326547040187
4798,23.0,5.016631855252073,5.57981025338979,2.4428850346882864,34.31765404266564,122.01028309162112
4799,23.0,7.818085925022677,8.424703264242842,3.1389739660446887,31.202357092236547,110.69384599757568
4801,24.0,6.34163250505711,6.875108281156339,2.6553363343327248,32.8454881956512,94.58029085159997
4802,24.0,10.778811464770317,11.621727529239847,4.345316348763025,40.006226752013504,102.90190874005448
4803,24.0,12.679566608692884,13.657165175081635,5.0741256621395365,33.30528282123277,92.48799218253417
4805,24.0,7.690278573540668,8.170356376410849,2.7594091358294026,34.24297364634139,104.03838310907527
4806,24.0,5.775038071171107,6.201783590313295,2.2607642463564326,39.626938130587725,108.90618044982348
4807,24.0,22.53594400441585,24.38705491761694,9.319853828504918,32.58646010335201,93.27070452464669
4809,24.0,10.59026690807942,11.362411167956001,4.117114810802486,34.36580947516074,95.5574207841342
4811,24.0,6.598507356478489,7.124262197372204,2.6860403056182656,35.04356554545683,110.4716171215152
4812,24.0,5.371795057359623,5.810913292853011,2.215971831676242,33.40590966440541,98.98698583787031
4813,24.0,6.36476359046123,6.828161194664782,2.472563394104397,38.56979699102496,103.93686834830305
4815,24.0,6.333223921099662,6.871901729655931,2.6670785791309566,35.22874277879208,98.8695868934127
4816,24.0,6.999477546582268,7.4504873225640695,2.5528563254869225,34.89438718587706,108.32039732316771
4817,24.0,11.422295826240777,12.559711534041941,5.222787749486734,32.97009066274861,105.12721054762169
4818,24.0,6.90630593979575,7.469800268681941,2.8461999789092025,35.98799387840648,107.87389064773653
4819,24.0,7.43712502014112,7.995963770633695,2.9367683013948533,44.42774960371087,110.57931386763482
4820,24.0,7.530539241352447,8.071693873144184,2.9057220645141313,31.445797614081275,93.09999578603738
4821,24.0,6.392897152374212,6.930790063325058,2.6770724497202267,38.350980614759955,105.45733596654844
4822,24.0,19.912432840726012,22.022498670446673,9.406671358849623,31.99332620124751,98.75615065557811
4823,24.0,27.987621604755276,29.731488640855897,10.032669321291271,30.69778802398559,102.08172396213315
4824,24.0,6.253926250193272,6.802159238259996,2.675402167859878,33.88817886003705,94.70228084418765
4825,24.0,11.246163431338168,12.304919110752138,4.993479988723824,38.913774149494465,98.79255764375824
4826,24.0,7.567738498368772,8.343268283962345,3.5127567064172154,38.1856155006786,100.60230084505247
4827,24.0,6.7013227801010125,7.266898321481525,2.8107088450514115,36.20849410544083,95.69849843898616
4828,24.0,7.4946121645177195,8.282047103148427,3.5246407933621056,37.1374146488457,107.39585988564916
4829,24.0,9.855180838120848,10.762730392754063,4.3257110577392615,41.7500687101853,104.32608578928672
4831,24.0,10.00649531039525,11.055839104849463,4.701237062237606,32.06843484154487,95.08152643781693
4832,24.0,6.346013455363182,6.906847761521171,2.726290378000751,38.90534896912549,97.21398360396334
4833,24.0,7.301768788242267,8.11452429822718,3.539728400537301,30.67319862229591,102.56955755613576
4834,24.0,18.379689156811775,20.475140921807615,9.023215738685211,35.08882586912999,94.34873379210967
4835,24.0,7.872948613373422,8.68166646162126,3.658963334336782,32.573115448105064,101.37434177222781
4836,24.0,5.307353866176287,5.725739792914912,2.148509044745431,32.94536127902794,98.67322616065591
4837,24.0,17.02320092425945,18.531844673715522,7.323926358382544,35.17050792313342,102.89918948837521
4838,24.0,7.37761910973574,7.910264628210522,2.853598212779892,35.19141834670594,97.16516878828799
4839,24.0,13.927346431139489,15.31698584397654,6.374878566028053,38.4179931908311,103.40864448354768
4840,24.0,8.752353729688059,9.765001988495397,4.330308075152919,32.7681046113133,95.21941629938094
4841,24.0,8.808239571322135,9.688753166393738,4.035697408565162,36.61359831622425,99.78696373171051
4843,24.0,14.50006090541838,15.902911491143117,6.530760111525249,39.21006525857609,92.49675785577232
4844,24.0,7.139116714401056,7.701759610838542,2.889656318890419,36.10755005060209,108.19642710368282
4845,24.0,6.4315019888109015,6.9593811427767704,2.6587154902994654,33.9108058413995,100.31665308036797
4847,24.0,5.601169297081462,6.081350270800568,2.368485512220435,31.575784393552293,112.59497213601317
4848,24.0,8.007584585535065,8.616651379434533,3.1820229572101226,32.66240174496804,106.26424872671681
4849,24.0,6.388421698098998,6.913982010824431,2.644090666611443,33.31865277217882,98.33316812229138
4850,24.0,6.921223516395045,7.433013186323459,2.71041510919612,37.19582463612309,99.51669156797452
4851,24.0,5.160452835559112,5.650797684957164,2.302442400644836,37.089986389581696,98.48245773825344
4852,24.0,8.149794486982433,8.73935545636043,3.1555005328105357,31.978398332087682,94.1234934847375
4853,24.0,6.152931443567261,6.721951537063602,2.706670855015998,33.455084379145866,105.8533648863996
4854,24.0,6.696340155634976,7.280717820091195,2.8579504012183317,31.461672264115368,101.71074618330529
4855,24.0,16.214010160523888,17.776325039483535,7.287222133556611,32.390548014753826,89.45475638236762
4856,24.0,5.660233635549529,6.224855224992248,2.5904782884840087,40.78766009819902,104.53242032057467
4857,24.0,7.13862994181119,7.55309065491921,2.4676184865786426,34.17630672852362,97.72839066127274
4859,24.0,10.80474939888749,11.64982185745807,4.356115211716544,30.3528722678618,100.2661940364556
4860,24.0,10.384468705282812,11.218099029292764,4.243648847397863,33.853655072191685,93.18899110215686
4861,24.0,5.359593217198574,5.757987838515148,2.104562779925414,37.22643842035003,101.8919232678323
4862,24.0,6.020541513758129,6.566505008595475,2.6214629329869297,35.931471990758205,107.2700859343911
4863,24.0,10.500621037207528,11.307218251693637,4.194060374432916,32.13467954351413,106.00039171802571
4865,24.0,28.774573236516016,31.36019895346082,12.46940309144833,38.93892590955078,105.14673230569373
4866,24.0,8.29244856037607,8.859473661943339,3.1185846854277623,30.804024091095286,100.55987599335636
4867,24.0,17.88482191862998,19.334967762062146,7.346708330870032,30.129736295791,94.92461816162272
4868,24.0,5.392120595149529,5.883410926279133,2.3536269064626585,32.63883859033201,103.99093119241077
4870,24.0,8.303083242311615,9.075060235779347,3.662721249872496,34.13172030589312,95.57480155758181
4871,24.0,6.160081319015759,6.776842512463018,2.824711061655535,41.32933319888422,107.04726757789702
4872,24.0,6.726569299777494,7.42870789905338,3.1526126474321265,36.279936649263384,95.99471453472574
4873,24.0,11.183631219373682,12.191153312292748,4.852897261726935,33.590706261154715,94.81904036834595
4874,24.0,5.141497575439771,5.7218220265505435,2.5108265541980277,40.07131929363633,106.62163240510405
4875,24.0,13.866209261312378,15.515358214917294,6.960932499219944,33.735838846395275,104.62411143266178
4878,24.0,4.978903088743528,5.492579408720745,2.3192569055633507,30.091803430756006,103.05108140514226
4879,24.0,5.390089913679225,5.882614972871051,2.3562872578487006,33.66604843177269,91.67299645236096
4880,24.0,6.053052239048756,6.427645852429773,2.162218720574887,32.24448235584751,99.71485742393354
4881,24.0,5.558452593207147,6.0851099280495715,2.476321385748667,38.04759232461959,104.80416007993104
4882,24.0,6.973146956311697,7.395842972626195,2.4644907793345836,35.51810703355224,104.19446248544268
4884,24.0,13.954288601460421,14.987601456795822,5.46864032963405,31.625303528961826,90.56609288673978
4885,24.0,19.04339566012766,21.15383468451972,9.210526781450687,32.74239919169268,103.10116879708922
4886,24.0,10.623460165459639,11.46557962556781,4.312958411940463,37.423205459684276,102.07726976255996
4888,24.0,11.568833246308188,12.48188580219546,4.686103978590635,36.13565475606664,106.70165024961238
4889,24.0,11.739807906581545,13.033024475887897,5.660091634033711,38.03938168364366,95.90725098254445
4890,24.0,5.9851306498918095,6.500703524760391,2.537194793577708,31.359834098810566,91.04768692789719
4891,24.0,5.117769717167056,5.66429253604033,2.427476684932324,32.791069860191975,87.58905478044123
4892,24.0,11.211324815724941,12.071994701585535,4.476522305475461,35.62336692070181,100.63399338804895
4893,24.0,5.291139927175671,5.813754240083019,2.4090613597687227,31.442176063757017,101.68320050635089
4894,24.0,15.32395080577374,16.782483719464928,6.8431200118317195,31.948885262813388,102.85133828636988
4895,24.0,5.956246753061773,6.496576105332712,2.593959465570159,34.69414805240961,97.98759926298084
4896,24.0,17.364110279261084,19.137193315028576,8.04486433611121,30.463275750678747,104.50816210073542
4897,24.0,12.435387671062085,13.453987547582033,5.135261862932555,30.232872932181937,102.03227012303158
4898,24.0,15.420956616116392,16.646918797324112,6.270087917131538,32.896868132139794,106.02391867994793
4899,24.0,7.35182861894659,8.107656855754126,3.418291334613647,33.44446895354953,101.38966252074137
4900,24.0,10.115529282182,10.956049963632639,4.208455553636421,40.14761078912625,95.2851793057958
4901,24.0,11.620926064618777,12.505841673788613,4.620622617194776,38.682735811462194,102.61661931919797
4902,24.0,5.638483078057903,6.179250070728472,2.527971521804091,40.30024988509944,103.66212659466221
4903,24.0,6.260672365519562,6.626961841487219,2.172695280095066,34.741995550623486,104.35693164275192
4904,24.0,10.670584565360711,11.85159202831124,5.157408131902719,34.99075830664276,100.88933730191332
4906,24.0,12.463302595791028,13.823593990626843,5.979785884414528,30.046524781740757,94.08759016713293
4908,24.0,18.167246475077697,19.802980431545965,7.880938363289573,34.56829992824513,98.46885126783188
4911,24.0,15.513379606402417,16.63052642477392,5.992450446416816,38.358971751731055,104.75676728351955
4912,24.0,5.119788990016393,5.653281810721183,2.3973643713749304,33.088135589673236,104.37977930127063
4913,24.0,7.864411659419041,8.479586662968524,3.170870420876185,40.319957731143404,107.48645048214291
4914,24.0,5.022107550953895,5.510304306338879,2.2675734376440073,34.840676406107406,104.12036655349715
4915,24.0,9.39879601578384,10.127624221519355,3.772453555180145,37.11503474336353,100.27387943927233
4916,24.0,10.932031673606888,12.155243407617968,5.314190981296762,35.36723765228282,101.72002202447182
4917,24.0,7.024125966169239,7.4321977584157874,2.4288305687280283,37.53136845325352,111.44206098941031
4918,24.0,7.358858538677739,7.932142531122381,2.960757697240743,36.64639132490806,97.74108119065268
4919,24.0,9.042978119128184,10.04887750397125,4.382292302755298,30.414435342590462,102.83322220519449
4920,24.0,7.729742400737353,8.513848814633693,3.568851924174309,33.73630564872483,102.0325678845014
4921,24.0,11.365205928497653,12.7000837723772,5.667823394235256,36.051270039460015,99.68523967957957
4922,24.0,5.195809511939639,5.651689907397434,2.2237720937667103,39.375646922829695,103.66976875519428
4923,24.0,5.055529064008217,5.6223000671973935,2.4600577083832835,30.064279870758742,96.88982815325642
4924,24.0,8.943898234788977,9.636405360629388,3.587059051661321,40.98760246534105,96.73327611322843
4925,24.0,8.028187358670554,8.621183483862259,3.1421350060908773,37.327193143583656,109.42732665726415
4926,24.0,10.522153940162552,11.34575066797556,4.243858465994067,36.28239093284491,102.5364865392799
4927,24.0,5.1353440214105035,5.577442853798016,2.1762606850159205,30.93131989465826,105.00235167780063
4928,24.0,7.959344208758753,8.725594460052434,3.5755892448373094,34.82824840872428,93.03925832580525
4929,24.0,7.526803612787587,8.14219797486308,3.1052560661549595,44.46163948545087,105.71137990496652
4931,24.0,7.321665925133475,8.129479103315656,3.532936253597749,30.814041507147166,106.02761595203005
4932,24.0,15.818205543679815,16.969301476142004,6.143416473436608,34.95201599722132,91.82926413401601
4933,24.0,6.814954872022447,7.21126274707633,2.357689652958669,35.53958288227331,105.45658475018553
4935,24.0,5.032584604606453,5.549817827070472,2.3395662228599825,38.596066825761135,97.60979969832567
4936,24.0,5.527953385752071,6.017580141760452,2.377604283193894,33.19679517992379,102.03731484916148
4937,24.0,7.628536199895528,8.444559573847934,3.621604871207001,38.02506671406084,101.88849443521683
4938,24.0,6.292106412563297,6.834871081965506,2.6692432635614476,41.348630953015714,107.7019530533717
4939,24.0,36.620493060852226,40.57200432658233,17.465022847287937,38.64070985441571,104.2060348860493
4940,24.0,12.310635848633503,13.580891043157777,5.7348798181359335,32.98734718720082,102.92011550767313
4941,24.0,16.21953864902606,17.360512072743393,6.189825962062184,30.45115259661998,93.02326815966579
4942,24.0,6.7998505380455265,7.249740166956812,2.5141131932808722,36.10988343861808,103.16639152051884
4943,24.0,6.454292139672613,6.958108344926575,2.5994970120192793,32.423582166636955,105.7443441869262
4944,24.0,6.31516240442703,6.862708293443479,2.686166213511242,33.184824971471926,106.4283797987245
4945,24.0,13.647185429327102,15.037907471807909,6.316089849599843,38.089202205536495,106.69686492629951
4947,24.0,10.425771913570989,11.196205122736405,4.081456744421437,34.98049769035776,104.09773575787567
4949,24.0,7.653785583453045,8.156124515445965,2.8181436006678235,31.891843240121855,111.42768282114093
4950,24.0,5.817501149061239,6.363000688537438,2.5776846477020943,36.178418568862874,102.37502238531262
4951,24.0,10.798757645410353,11.642634923656193,4.351756114631234,37.26947394567272,102.30478630408282
4953,24.0,5.139909955937745,5.6449975466933,2.333950073807366,34.4038134430647,104.14984811262649
4954,24.0,16.158130619502984,17.84215559976408,7.566857427576711,31.819673438309206,100.98254292920758
4955,24.0,7.3428649450583885,7.906858133614129,2.932701816368753,33.56250836128446,99.83495741250094
4956,24.0,13.824272451063594,15.3232447255562,6.609941007153549,36.408872713742284,99.50947435841867
4957,24.0,6.602742040305224,7.07589086060055,2.544018282229198,34.425992355333754,92.40595800648212
4959,24.0,10.977634293564893,11.854686353332196,4.474945122862252,37.88606957225983,108.48320137839448
4960,24.0,7.224319763875464,7.725566752073083,2.737441431339744,38.96411764148999,92.47499668449446
4961,24.0,14.594974067947565,16.029947151878332,6.6291732250673885,35.64539875084315,101.72207174752333
4962,24.0,7.215191143102784,7.80943239232414,2.9880179147342263,37.69381350301549,97.06487595557716
4964,24.0,8.993214426297612,9.810446366233736,3.920070431431204,33.222838805724706,107.03671101270346
4965,24.0,8.557247398170672,9.184185780407883,3.3350840192636264,35.78923327831118,103.88962259965353
4966,24.0,6.277662235694313,6.772125443253663,2.540204691299718,35.07316972134931,102.9322423099652
4968,24.0,6.610035746712846,7.286238659070095,3.0654039251142597,36.092777198416414,98.30291647787267
4969,24.0,9.220368513878634,9.911959144208389,3.637545675965017,37.61437304974857,105.5891098559775
4970,24.0,9.056117363025995,9.787220333938512,3.7116600291727315,34.343545265361286,96.23190962073822
4971,24.0,5.191294132537366,5.703889896841214,2.3632234733030195,30.288468834013827,108.18050103345803
4972,24.0,8.513572482189124,9.26707916865816,3.6603059856643303,35.38262135994689,100.22061081308499
4973,24.0,6.268412778690387,6.702962968212852,2.374176444408441,32.39712056948964,99.87898167900893
4974,24.0,7.617045972699038,8.221462616592124,3.0940359089401643,41.019110374965,101.39927042920756
4975,24.0,5.673943038248219,6.18841370744329,2.470391591061339,36.84794544655228,101.78642611960021
4976,24.0,17.593773057543338,19.40792617440968,8.193091479472125,38.06911014926786,97.24878747943745
4977,24.0,7.722668184930897,8.311068753182116,3.0715240395569516,39.95211797978188,102.51604033366219
4978,24.0,6.212388508770947,6.8291822630798755,2.8361874759006085,38.35846207841167,104.10858135363712
4979,24.0,13.960927527984042,15.280910524870578,6.2127875408288125,35.94325879766408,115.5753816930104
4981,24.0,7.712775847021538,8.218483250327655,2.8384072416616637,33.831671091814535,100.84139446559823
4983,24.0,7.060822768174943,7.623374866688508,2.874130511038142,32.744247634540464,100.27632541428171
4984,24.0,5.4440058541507454,5.8510751674444235,2.144266978493395,38.632001655887436,98.92923085941037
4987,24.0,5.8638866820027085,6.388439124538492,2.535150375927509,38.893961774529195,97.19183166745916
4989,24.0,13.877855270067418,15.512024531488345,6.930226415389204,30.064101890838458,92.11350981806044
4990,24.0,6.515891739260847,7.185159608543329,3.02814686606756,38.44037993990702,96.5088638623295
4991,24.0,6.589000286582281,7.138720664375131,2.7470726141467647,38.66613360861607,111.66549903362416
4992,24.0,5.023885047152917,5.57060870767427,2.406711533817406,33.30364147733268,103.56074642556314
4993,24.0,7.723124571524342,8.370911648896708,3.228855631079154,37.52199637463096,104.52059066260415
4994,24.0,5.86434617185511,6.3098900448450514,2.3289818278988377,36.47939001322445,98.92405553010069
4995,24.0,12.504834577407982,13.983964131287461,6.259422099267314,33.0599844134853,106.28686158079383
4997,24.0,9.872163056866585,10.862339815424372,4.531095104319951,31.45084315427332,97.79091977334234
4998,24.0,6.545305341301347,6.98102650743408,2.4276962508990523,31.777331143424817,103.3380665407331
4999,24.0,6.973996469791574,7.629747731860887,3.0945797277127958,35.64443846871839,113.08433411896586
5000,24.0,7.037833141893342,7.54863888214095,2.72962518303115,32.759568566799764,93.4920174362113
5001,24.0,13.539680684115162,14.416373117592455,4.950642467179504,32.208991682254016,87.6743389809921
5003,24.0,8.856047343415968,9.494026553089908,3.4215443358155118,38.33716544954399,109.8453315785066
5004,24.0,5.39619165157291,5.795344282348093,2.1135588495330713,32.457030008236266,98.91001281144479
5005,24.0,34.67843070784888,38.785245953320015,17.369563820097785,30.334056446143176,91.45316536293946
5006,24.0,13.143017716178566,14.338258879978808,5.731208687659827,38.875668128931174,102.02203049296429
5007,24.0,6.839928574636732,7.531378316877276,3.1523065278930478,32.51148695540206,115.07533775324559
5008,24.0,6.96230414750485,7.540448581677145,2.8956321884095773,31.185672240120606,96.08198804985727
5010,24.0,11.305046494792238,12.201398228193352,4.590211593548342,33.266488622728694,101.12240634374302
5011,24.0,13.132027145829458,14.578046276469667,6.330031301667421,35.30960375429294,108.33779328101083
5012,24.0,5.38635513175219,5.7868858851389335,2.115473148557333,33.553742547457105,96.07383519965448
5013,24.0,5.0800260309253265,5.5465907925549995,2.226657797053013,37.920096490664264,98.59089268705254
5014,24.0,8.097075266045008,8.67637314296878,3.1171819087169297,36.559650538448416,110.0859135048038
5015,24.0,15.584949238971411,17.109680268353717,7.060489792073711,30.5726755527576,89.78585262447798
5016,24.0,5.562060546835902,6.13206249205735,2.58179644430542,38.51546489972037,99.67807779888244
5017,24.0,6.940633524069545,7.33830068700876,2.382910669226863,39.23104082096313,108.49015615193798
5018,24.0,7.058175856373393,7.506455541469478,2.5551963479477586,31.769648836528273,89.16866066589319
5019,24.0,5.771639789674468,6.33907925508999,2.6214690424566793,39.78980777200976,103.38033925176751
5021,24.0,5.578541934875224,5.970400564254549,2.1273346653711145,34.27871416574101,108.36002306015644
5022,24.0,9.76689280069557,10.442024924084759,3.6937365275461076,32.86933460047014,95.38027423605557
5024,24.0,5.951059662861827,6.393204914477439,2.3362272936419006,31.36105715010196,98.0986209709941
5025,24.0,7.961821920473667,8.604353496380048,3.2625589339248116,41.60476122469449,102.04324439997316
5027,24.0,5.781893938732818,6.339513560204383,2.599833583377973,35.344772134654754,92.4308971348906
5028,24.0,9.61023610399876,10.703566892553972,4.712717501482158,32.55593330029408,98.24199518064943
5029,24.0,8.959676523880788,9.799947045893372,3.9702844595486746,38.83100513942011,111.74339431366876
5030,24.0,5.058827190636635,5.600328172981342,2.4024868574799725,34.683303693738694,108.10537656724368
5031,24.0,5.485153672795965,5.9969839279188655,2.424232954468305,31.615010560374685,97.90242060867105
5032,24.0,12.006855623249441,12.936497370115339,4.815431678411019,31.877114469994268,98.7486568688946
5033,24.0,5.727234190371211,6.208566805670403,2.3968918017122536,35.40650522284108,100.5841311706693
5034,24.0,9.539112083005453,10.245798113964069,3.73921377564442,37.52707130195602,94.87842712666914
5036,24.0,8.554049343977818,9.397170576048685,3.890379757317767,40.173359857642204,103.10437426291908
5037,24.0,15.675964047821099,17.256069801281583,7.213604934990727,40.76488662002773,99.87585685121924
5038,24.0,7.546800822109358,8.239196066821501,3.306077612358248,33.51216898594727,99.75217332409504
5039,24.0,5.670293270285472,6.156253103204539,2.3973373771062763,36.61062584056397,103.89011231820386
5040,24.0,5.607074860938642,6.167506496202881,2.5688222757782673,41.83483935398066,106.69720074952001
5041,24.0,12.775815899838964,14.10859835467658,5.9859064164923765,35.08912903102125,101.41552181485854
5042,24.0,10.967190076384655,12.089871525132976,5.087802602565381,34.763313153537055,106.99817721558294
5043,24.0,5.241914398976746,5.786438694076279,2.4505522222763254,31.068035808975253,96.06660008878596
5045,24.0,18.136620250117613,20.018846422701735,8.4745039972108,34.59899236073909,116.48194782202934
5046,24.0,7.4088360841769845,8.155044754909868,3.4079176680753354,34.11857484306599,105.00367605326227
5047,24.0,6.448858937390307,6.99255890509488,2.703349486630036,36.47634659597798,97.88377757753422
5048,24.0,18.01299036212844,20.042219451300486,8.787646940333644,31.326460498904453,96.98281494616778
5050,24.0,5.348139903675109,5.781149388161271,2.195242086639975,40.730254391533364,103.74886438397819
5051,24.0,8.693320609186564,9.361727562433405,3.473919938501382,32.11042262951123,103.02051090319556
5052,24.0,11.068806525526071,11.923103689880291,4.4319209943441535,38.88112494060741,106.03548538401166
5055,24.0,6.661977283823379,7.1779364615602095,2.6722332450624107,36.441561485307496,93.10199467399015
5056,24.0,5.868139248809047,6.33507402493859,2.3870703085662197,32.222673610226884,107.91915555263665
5057,24.0,6.835310437226755,7.309017824523511,2.588488513774277,33.35496894628955,102.77131871109877
5059,24.0,6.7377424047290075,7.402917634511443,3.0669230167836075,32.96604354659703,93.11543695169343
5061,24.0,7.830447723002838,8.633453889188313,3.636016297276521,35.53718567279285,98.30699886114867
5063,24.0,6.105801633700223,6.638324075124482,2.6050974907440554,37.35911734729204,101.68046022141714
5064,24.0,11.55639903571299,12.602477961380039,5.0271355754983835,33.496417148615365,104.53354882232965
5065,24.0,5.459993315828469,5.9099739146355414,2.261916148485834,34.194149535070785,112.4449027763826
5066,24.0,7.106595853741585,7.8676008227131,3.3757129731567455,37.093441109017085,97.35457414176511
5067,24.0,9.918847877021088,10.84021760755789,4.373416807454131,40.35739296726833,100.93732536613051
5068,24.0,6.640393827817653,7.190427462304663,2.7581546189701376,33.64974016821273,103.06728364434457
5069,24.0,8.5436407299946,9.190780274787288,3.387719754672218,34.518964026628005,103.27478347148578
5070,24.0,10.229166323537669,10.935187545364006,3.8655507987461375,31.434856679607126,109.05889694130731
5073,24.0,6.300862362097555,6.789744327761049,2.5297749959760782,31.736049249281155,100.228124186768
5074,24.0,6.185908807788884,6.711962005711314,2.604796765168476,35.37016055369404,98.25525115382409
5075,24.0,17.771768900271365,19.115359516232346,7.039971561743837,30.884808229627254,112.26867164657052
5076,24.0,5.594650275708312,5.983384480987332,2.121503744950015,37.689187608752114,96.82520012932873
5077,24.0,6.789797475252186,7.505942840649113,3.199660633903338,33.577604639020024,92.8589867765068
5079,24.0,13.648810684923129,14.710635004669754,5.487508462658016,33.919096818985736,104.65386544698681
5080,24.0,7.560824028122343,8.017427298007721,2.6670359005096227,30.732969939097767,101.31174792352152
5082,24.0,7.566891478281866,8.171505931764877,3.084746756019667,35.98402882496816,95.69296622383979
5084,24.0,6.0287716049738735,6.394312241520654,2.1309955366263993,31.423577009598734,104.30451847443982
5085,24.0,9.680100641046051,10.573074099746188,4.252710605948104,41.52662303962372,104.98757905977698
5086,24.0,11.908945162921855,13.164057682595459,5.609762898485166,36.546977930039276,101.27211984737437
5088,24.0,27.068284525665828,29.756761104603008,12.36012962205551,38.49609403100472,108.2092730181921
